Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
air tickets,0.93,5000000,-,2740000,1.42,-,-,-,2740000,2740000,2240000,3350000,3350000,3350000,2740000,2740000,2740000,2740000,2740000,2740000
cheap car rental,0.98,1000000,-,450000,2.39,-,-,-,550000,450000,368000,550000,550000,450000,450000,450000,450000,450000,550000,673000
cape canaveral,0.35,165000,-,110000,1.04,-,-,-,135000,135000,135000,165000,135000,135000,90500,110000,90500,90500,90500,90500
myrtle beach resorts,0.71,246000,-,201000,1.65,-,-,-,301000,246000,246000,246000,246000,201000,90500,90500,110000,135000,246000,368000
disney vacation,0.76,550000,-,450000,1.67,-,-,-,450000,450000,450000,550000,550000,673000,368000,368000,368000,301000,368000,368000
norwegian cruise,0.7,450000,-,301000,1.35,-,-,-,301000,301000,246000,368000,368000,550000,246000,246000,246000,246000,301000,368000
dominican republic resorts,0.82,90500,-,74000,1.95,-,-,-,74000,74000,74000,90500,90500,110000,60500,60500,60500,60500,60500,60500
quebec city,0.43,450000,-,135000,1.47,-,-,-,165000,135000,110000,110000,110000,110000,110000,90500,110000,135000,165000,165000
timeshare,0.73,1000000,-,673000,3.57,-,-,-,823000,673000,673000,823000,823000,1000000,673000,673000,673000,673000,823000,823000
bellagio las vegas,0.41,110000,-,49500,0.61,-,-,-,49500,49500,49500,60500,49500,60500,49500,49500,49500,49500,49500,49500
vivaaerobus,0.06,823000,-,33100,0.48,-,-,-,40500,40500,33100,40500,33100,40500,33100,33100,33100,27100,27100,33100
killington,0.18,201000,-,165000,0.91,-,-,-,60500,60500,90500,201000,301000,368000,368000,301000,165000,110000,90500,74000
disney vacations,0.88,301000,-,246000,1.62,-,-,-,246000,246000,246000,301000,301000,368000,201000,201000,201000,165000,201000,201000
vegas hotels,0.82,1220000,-,823000,2.83,-,-,-,1000000,823000,823000,1000000,1000000,1000000,823000,673000,673000,673000,823000,823000
w hotel,0.26,2740000,-,450000,0.49,-,-,-,550000,450000,450000,450000,450000,450000,450000,368000,450000,450000,450000,450000
nickelodeon hotel,0.54,90500,-,74000,0.91,-,-,-,90500,90500,90500,110000,90500,90500,40500,40500,49500,60500,74000,90500
swiss air,0.35,823000,-,110000,0.78,-,-,-,110000,110000,110000,135000,135000,165000,165000,110000,90500,90500,90500,74000
travel sites,0.47,1220000,-,450000,1.6,-,-,-,450000,550000,450000,550000,450000,550000,368000,368000,368000,368000,368000,368000
cheap rental cars,0.98,201000,-,165000,2.16,-,-,-,201000,135000,135000,165000,165000,135000,135000,135000,135000,135000,165000,201000
worlds of fun,0.38,135000,-,110000,0.45,-,-,-,201000,165000,110000,74000,49500,49500,49500,49500,135000,90500,135000,201000
lake george,0.38,450000,-,368000,1.03,-,-,-,673000,450000,301000,301000,246000,246000,165000,165000,246000,368000,673000,823000
las vegas deals,0.97,368000,-,246000,2.44,-,-,-,301000,246000,246000,301000,301000,368000,246000,201000,201000,201000,246000,246000
st augustine florida,0.4,368000,-,368000,1.33,-,-,-,368000,368000,368000,450000,450000,450000,301000,246000,246000,246000,301000,368000
national rental car,0.3,550000,-,368000,0.28,-,-,-,450000,368000,368000,450000,368000,368000,301000,301000,301000,301000,301000,368000
camelback,0.27,368000,-,301000,1.13,-,-,-,301000,246000,246000,368000,368000,450000,368000,246000,201000,201000,201000,246000
planet hollywood,0.2,368000,-,246000,0.88,-,-,-,301000,246000,246000,301000,246000,301000,201000,201000,201000,201000,246000,246000
capital grille,0.16,201000,-,165000,0.38,-,-,-,165000,165000,165000,201000,201000,201000,246000,201000,165000,165000,165000,135000
mauritius,0.19,4090000,-,301000,1.08,-,-,-,246000,246000,246000,368000,301000,368000,246000,246000,246000,246000,246000,246000
smoky mountains,0.44,450000,-,368000,1.63,-,-,-,450000,368000,368000,450000,368000,368000,301000,301000,450000,368000,368000,450000
travel insurance,0.8,2740000,-,301000,6.4,-,-,-,301000,246000,246000,301000,368000,368000,368000,301000,246000,301000,301000,301000
las vegas strip,0.4,550000,-,368000,1.58,-,-,-,450000,368000,368000,450000,368000,450000,301000,301000,368000,368000,368000,368000
rv rental,0.7,550000,-,368000,1.23,-,-,-,550000,450000,368000,450000,368000,450000,246000,301000,301000,368000,450000,550000
flight tickets,0.88,7480000,-,2740000,1.31,-,-,-,2740000,2240000,2240000,2740000,3350000,3350000,2740000,2740000,2240000,2240000,2240000,2740000
cheapflights,0.96,7480000,-,3350000,1.42,-,-,-,3350000,3350000,3350000,4090000,3350000,4090000,2740000,2740000,2740000,2740000,2740000,2740000
hotels in las vegas,0.83,1000000,-,673000,2.69,-,-,-,673000,673000,550000,823000,673000,823000,550000,550000,550000,550000,673000,673000
caribbean cruise,0.77,673000,-,301000,2.21,-,-,-,301000,301000,301000,368000,368000,550000,301000,301000,301000,301000,301000,301000
new orleans hotels,0.8,301000,-,301000,3.35,-,-,-,246000,201000,246000,368000,368000,368000,301000,246000,246000,246000,246000,246000
pet friendly hotels,0.72,550000,-,368000,1.89,-,-,-,450000,368000,301000,368000,301000,301000,301000,246000,301000,301000,368000,450000
hostel,0.29,6120000,-,550000,1.21,-,-,-,-,-,550000,673000,550000,550000,550000,550000,550000,550000,673000,673000
yellow cab,0.27,368000,-,246000,0.94,-,-,-,246000,246000,246000,301000,246000,246000,301000,246000,246000,201000,201000,201000
nassau bahamas,0.51,201000,-,135000,1.35,-,-,-,135000,135000,135000,165000,165000,201000,135000,135000,135000,110000,135000,135000
gaylord palms,0.3,90500,-,90500,0.53,-,-,-,60500,60500,60500,60500,60500,74000,246000,165000,74000,60500,49500,49500
magic kingdom,0.22,301000,-,201000,1.16,-,-,-,201000,201000,201000,246000,201000,201000,201000,165000,165000,165000,135000,165000
galapagos islands,0.51,201000,-,110000,2.86,-,-,-,74000,135000,135000,165000,135000,135000,110000,135000,110000,110000,74000,74000
nickelodeon cruise,0.46,60500,-,49500,0.53,-,-,-,49500,49500,60500,60500,74000,165000,33100,22200,33100,27100,33100,49500
acapulco,0.17,2240000,-,301000,1.01,-,-,-,246000,301000,246000,301000,301000,368000,246000,301000,301000,246000,246000,246000
halloween horror nights 2010,0.02,60500,-,49500,0.29,-,-,-,1000,720,880,880,1000,2400,2900,6600,246000,246000,90500,40500
supershuttle,0.43,301000,-,246000,0.6,-,-,-,301000,301000,201000,246000,201000,246000,301000,246000,246000,246000,201000,201000
hurricane harbor,0.13,90500,-,90500,0.53,-,-,-,246000,110000,40500,33100,14800,9900,6600,6600,14800,60500,246000,368000
newseum,0.12,60500,-,49500,0.41,-,-,-,60500,74000,60500,60500,60500,49500,49500,49500,49500,49500,40500,49500
buckingham palace,0.15,550000,-,74000,0.78,-,-,-,74000,165000,246000,74000,60500,60500,49500,60500,40500,49500,40500,49500
vbro,0.12,49500,-,40500,0.18,-,-,-,74000,60500,40500,40500,49500,60500,27100,27100,27100,27100,33100,40500
balboa park,0.16,110000,-,110000,0.61,-,-,-,110000,110000,110000,110000,90500,90500,110000,90500,110000,90500,110000,110000
park city utah,0.33,201000,-,201000,2.55,-,-,-,165000,135000,110000,201000,246000,301000,246000,201000,165000,165000,165000,165000
lax parking,0.93,90500,-,90500,1.82,-,-,-,110000,110000,90500,90500,74000,74000,110000,90500,90500,90500,90500,90500
disney cruises,0.57,246000,-,201000,1.11,-,-,-,165000,165000,165000,201000,301000,450000,135000,165000,135000,110000,135000,135000
pittsburgh zoo,0.33,49500,-,49500,0.69,-,-,-,74000,60500,49500,40500,27100,22200,18100,27100,49500,60500,74000,74000
panama city beach hotels,0.9,90500,-,90500,2.01,-,-,-,201000,135000,90500,165000,135000,110000,40500,27100,33100,40500,49500,90500
westgate resorts,0.48,74000,-,74000,0.76,-,-,-,90500,74000,60500,90500,74000,74000,49500,49500,60500,60500,60500,74000
weekend getaways,0.88,450000,-,301000,2.24,-,-,-,368000,301000,246000,368000,368000,368000,201000,201000,246000,301000,368000,368000
alaskan cruise,0.86,368000,-,246000,3.04,-,-,-,301000,246000,246000,301000,368000,450000,201000,201000,201000,201000,246000,301000
rail europe,0.38,450000,-,90500,0.81,-,-,-,135000,135000,110000,135000,90500,90500,60500,74000,74000,90500,90500,110000
siesta key,0.43,246000,-,201000,1.38,-,-,-,368000,301000,246000,301000,246000,246000,135000,135000,135000,135000,165000,201000
yosemite lodging,0.89,90500,-,74000,1.82,-,-,-,135000,110000,74000,74000,49500,60500,40500,40500,49500,60500,74000,90500
mirage hotel las vegas,0.44,49500,-,33100,0.3,-,-,-,9900,8100,8100,12100,18100,33100,33100,49500,49500,49500,49500,60500
florence italy,0.39,368000,-,165000,1.74,-,-,-,165000,201000,165000,201000,165000,201000,135000,135000,165000,165000,165000,135000
put in bay,0.36,135000,-,110000,1.08,-,-,-,246000,165000,90500,74000,60500,60500,27100,27100,40500,90500,201000,246000
last minute deals,0.96,1000000,-,368000,1.75,-,-,-,450000,368000,301000,450000,450000,301000,368000,246000,301000,301000,450000,550000
holidays 2011,0.08,4090000,-,673000,0.26,-,-,-,450000,550000,823000,673000,823000,1220000,823000,673000,450000,301000,201000,135000
things to do in san diego,0.66,74000,-,74000,1.51,-,-,-,110000,90500,74000,90500,74000,74000,60500,60500,60500,60500,74000,90500
gaylord national harbor,0.24,40500,-,40500,0.21,-,-,-,33100,27100,27100,27100,27100,49500,110000,74000,40500,33100,27100,33100
greyhound tickets,0.59,60500,-,49500,0.24,-,-,-,165000,74000,74000,74000,40500,27100,27100,27100,22200,27100,27100,27100
hawaii vacation packages,0.98,74000,-,74000,2.7,-,-,-,90500,74000,60500,74000,90500,110000,60500,49500,49500,49500,60500,74000
travel deals,0.92,673000,-,368000,1.85,-,-,-,450000,368000,368000,450000,450000,450000,368000,368000,301000,301000,368000,450000
santorini,0.23,1500000,-,201000,1.1,-,-,-,246000,246000,201000,246000,201000,201000,135000,135000,165000,165000,201000,201000
gulf shores,0.45,823000,-,823000,1.58,-,-,-,1500000,1000000,1000000,1220000,823000,823000,550000,673000,673000,550000,550000,823000
treasure island las vegas,0.24,74000,-,49500,0.55,-,-,-,49500,49500,40500,49500,49500,49500,40500,40500,40500,40500,40500,49500
air fare,0.91,6120000,-,2740000,1.46,-,-,-,2740000,2740000,2240000,3350000,3350000,6120000,2240000,2240000,2240000,2240000,2740000,2740000
la quinta inn,0.26,301000,-,246000,0.73,-,-,-,301000,301000,246000,301000,246000,246000,165000,201000,201000,246000,246000,301000
ballys las vegas,0.29,90500,-,60500,0.64,-,-,-,60500,60500,60500,74000,60500,74000,60500,49500,49500,49500,60500,60500
discount airfare,0.95,301000,-,201000,1.68,-,-,-,-,201000,165000,246000,246000,246000,201000,201000,201000,201000,201000,246000
new england aquarium,0.31,49500,-,40500,0.81,-,-,-,60500,49500,60500,40500,40500,33100,27100,27100,33100,33100,49500,49500
lake of the ozarks,0.32,246000,-,201000,0.94,-,-,-,368000,301000,201000,246000,201000,165000,110000,110000,135000,201000,246000,368000
airfare deals,0.97,165000,-,110000,1.62,-,-,-,110000,110000,110000,135000,165000,165000,110000,110000,110000,110000,110000,135000
airplane tickets,0.94,2740000,-,2240000,1.4,-,-,-,2240000,1830000,1830000,2240000,2240000,2240000,1830000,1830000,1830000,1830000,1830000,2240000
key west florida,0.52,246000,-,246000,1.43,-,-,-,246000,246000,246000,301000,368000,368000,201000,165000,165000,165000,165000,165000
turtle bay resort,0.29,49500,-,33100,0.65,-,-,-,40500,40500,33100,40500,40500,49500,33100,27100,33100,33100,33100,33100
florida beaches,0.43,301000,-,246000,1.3,-,-,-,368000,368000,301000,450000,368000,301000,165000,135000,165000,165000,201000,301000
hawaii weather,0.15,165000,-,110000,0.23,-,-,-,90500,110000,90500,165000,135000,165000,165000,90500,90500,74000,74000,74000
honeymoon destinations,0.69,201000,-,110000,2.05,-,-,-,110000,110000,110000,110000,110000,165000,90500,90500,90500,90500,90500,90500
grand wailea,0.33,60500,-,49500,1.15,-,-,-,74000,49500,49500,60500,60500,60500,40500,40500,40500,40500,49500,49500
airlines tickets,0.87,3350000,-,823000,1.43,-,-,-,823000,673000,673000,823000,1000000,1000000,823000,823000,673000,823000,823000,823000
excalibur las vegas,0.47,74000,-,40500,0.49,-,-,-,49500,40500,40500,49500,49500,49500,33100,33100,33100,40500,40500,40500
washington dc hotels,0.74,301000,-,301000,3.12,-,-,-,301000,246000,246000,368000,301000,301000,201000,201000,246000,301000,301000,301000
carnival cruise line,0.29,165000,-,135000,0.42,-,-,-,135000,135000,110000,165000,165000,201000,90500,165000,110000,110000,135000,135000
amalfi coast,0.49,165000,-,74000,1.77,-,-,-,90500,74000,74000,74000,74000,90500,49500,49500,60500,74000,74000,90500
new york hotels,0.76,3350000,-,1500000,2.98,-,-,-,1500000,1220000,1220000,1500000,1500000,1500000,1220000,1500000,1500000,1500000,1830000,1830000
honeymoon packages,0.88,368000,-,135000,2.29,-,-,-,135000,135000,110000,165000,165000,201000,135000,110000,135000,135000,165000,165000
outer banks rentals,0.85,165000,-,165000,2.09,-,-,-,246000,201000,165000,246000,201000,246000,90500,90500,90500,110000,201000,246000
pleasant holidays,0.45,40500,-,33100,0.35,-,-,-,40500,40500,33100,40500,40500,40500,27100,27100,33100,33100,33100,40500
las vegas vacation packages,0.99,49500,-,40500,2.24,-,-,-,40500,40500,33100,49500,60500,74000,40500,33100,33100,33100,40500,49500
cheap air fare,0.98,1220000,-,823000,1.5,-,-,-,823000,823000,673000,1000000,1000000,1000000,673000,823000,823000,823000,823000,1000000
palazzo las vegas,0.36,60500,-,40500,0.54,-,-,-,40500,40500,40500,40500,40500,49500,33100,40500,40500,49500,49500,49500
turks and caicos resorts,0.82,60500,-,49500,2.38,-,-,-,60500,49500,49500,74000,74000,90500,40500,40500,40500,33100,40500,40500
greyhound schedule,0.32,110000,-,74000,0.24,-,-,-,49500,49500,60500,90500,90500,74000,90500,74000,49500,49500,60500,74000
royal caribbean ships,0.58,90500,-,49500,0.99,-,-,-,49500,40500,33100,49500,49500,74000,40500,49500,49500,49500,40500,60500
americas best value inn,0.27,110000,-,90500,0.37,-,-,-,135000,110000,90500,90500,74000,74000,49500,60500,74000,74000,90500,110000
mirage las vegas,0.37,110000,-,74000,0.39,-,-,-,60500,60500,60500,60500,60500,74000,60500,74000,90500,74000,90500,90500
thai airways,0.35,1000000,-,49500,0.66,-,-,-,49500,49500,40500,60500,49500,60500,49500,49500,49500,49500,40500,40500
palm springs hotels,0.82,110000,-,90500,2.57,-,-,-,90500,90500,90500,110000,90500,110000,74000,60500,60500,60500,74000,90500
porter airlines,0.25,301000,-,27100,0.38,-,-,-,40500,40500,33100,33100,27100,27100,22200,27100,27100,27100,27100,27100
snowshoe mountain,0.18,40500,-,40500,0.58,-,-,-,9900,5400,4400,18100,49500,110000,110000,60500,33100,22200,18100,14800
alaskaair,0.28,201000,-,201000,0.37,-,-,-,-,165000,165000,246000,201000,201000,165000,165000,165000,165000,201000,165000
disney world hotels,0.87,201000,-,135000,2.51,-,-,-,135000,135000,135000,201000,165000,201000,110000,110000,110000,90500,110000,135000
laughlin nevada,0.61,110000,-,110000,1.39,-,-,-,90500,90500,90500,110000,110000,135000,90500,90500,90500,90500,110000,135000
luxor las vegas,0.41,110000,-,49500,0.73,-,-,-,60500,49500,49500,60500,49500,60500,49500,49500,49500,49500,60500,60500
vacation deals,0.96,1220000,-,1000000,2.25,-,-,-,1220000,1000000,823000,1220000,1220000,1500000,823000,823000,823000,673000,1000000,1220000
palace resorts,0.54,201000,-,74000,0.54,-,-,-,74000,60500,60500,90500,90500,90500,60500,60500,60500,60500,74000,74000
taca airlines,0.51,110000,-,33100,0.27,-,-,-,40500,40500,33100,40500,40500,49500,40500,49500,33100,27100,22200,22200
kilimanjaro,0.29,673000,-,135000,2.79,-,-,-,110000,165000,135000,165000,165000,165000,135000,135000,165000,135000,110000,110000
ocean city hotels,0.8,201000,-,201000,1.61,-,-,-,450000,301000,165000,165000,135000,110000,49500,49500,74000,135000,368000,550000
airline flights,0.86,11100000,-,6120000,1.43,-,-,-,6120000,5000000,5000000,6120000,6120000,7480000,5000000,5000000,5000000,5000000,5000000,5000000
miami hotels,0.77,823000,-,450000,2.55,-,-,-,450000,450000,450000,673000,673000,673000,450000,368000,368000,368000,368000,450000
discount cruises,0.92,110000,-,90500,2.05,-,-,-,74000,74000,74000,90500,110000,135000,74000,74000,74000,74000,90500,90500
globus tours,0.63,60500,-,33100,3.9,-,-,-,33100,27100,27100,40500,40500,49500,27100,27100,33100,33100,33100,33100
flights to hawaii,0.9,246000,-,165000,1.21,-,-,-,165000,165000,165000,201000,201000,246000,135000,135000,135000,135000,135000,135000
hard rock hotel,0.29,368000,-,201000,0.96,-,-,-,246000,201000,201000,246000,246000,246000,165000,201000,201000,246000,201000,201000
spirit airline,0.22,1220000,-,1000000,0.46,-,-,-,1500000,1220000,1000000,1220000,1220000,1220000,823000,1000000,1000000,823000,823000,1000000
knotts scary farm,0.05,49500,-,40500,0.39,-,-,-,5400,4400,3600,3600,2400,5400,6600,8100,301000,135000,22200,8100
seattle airport,0.52,165000,-,110000,2.31,-,-,-,165000,135000,110000,135000,110000,110000,110000,110000,110000,110000,135000,135000
crete,0.17,3350000,-,368000,1.11,-,-,-,368000,368000,368000,450000,368000,368000,301000,301000,368000,368000,368000,368000
international flights,0.62,550000,-,201000,1.6,-,-,-,246000,201000,201000,246000,246000,246000,201000,201000,165000,201000,201000,201000
southwestern airlines,0.38,60500,-,49500,0.31,-,-,-,60500,60500,49500,74000,60500,60500,49500,49500,49500,49500,49500,49500
majestic elegance punta cana,0.49,40500,-,22200,0.94,-,-,-,22200,22200,27100,33100,33100,40500,14800,18100,22200,22200,22200,18100
ef tours,0.16,49500,-,40500,0.74,-,-,-,49500,49500,49500,60500,49500,49500,33100,33100,33100,40500,27100,22200
mazatlan,0.27,1000000,-,165000,1.3,-,-,-,135000,135000,135000,201000,201000,246000,165000,165000,165000,135000,135000,135000
things to do in dc,0.45,90500,-,90500,1.33,-,-,-,110000,110000,110000,110000,90500,90500,74000,74000,74000,74000,90500,110000
miami seaquarium,0.43,40500,-,33100,0.51,-,-,-,40500,33100,40500,40500,33100,33100,27100,18100,27100,22200,27100,40500
clearwater beach,0.49,246000,-,246000,1.62,-,-,-,301000,301000,246000,368000,301000,246000,135000,135000,135000,165000,165000,246000
southwest flight status,0.1,60500,-,60500,0.22,-,-,-,90500,74000,60500,49500,74000,74000,60500,40500,33100,27100,33100,40500
cabins in gatlinburg tn,0.93,90500,-,90500,1.93,-,-,-,74000,60500,60500,90500,90500,110000,90500,90500,90500,90500,90500,90500
mohonk mountain house,0.22,33100,-,33100,0.19,-,-,-,40500,27100,22200,22200,27100,27100,27100,27100,40500,33100,33100,33100
st kitts,0.3,368000,-,165000,1.37,-,-,-,165000,165000,165000,201000,201000,246000,165000,165000,165000,165000,165000,135000
cheap flight tickets,0.97,3350000,-,1000000,1.48,-,-,-,1000000,1000000,823000,1000000,1220000,1220000,1000000,1000000,1000000,1000000,1000000,1220000
cheap flights to las vegas,0.99,110000,-,74000,1.58,-,-,-,90500,74000,74000,110000,90500,110000,60500,60500,60500,60500,74000,74000
carnival splendor,0.19,74000,-,49500,0.54,-,-,-,27100,27100,33100,40500,49500,40500,27100,301000,22200,18100,18100,22200
everglades national park,0.45,60500,-,40500,0.78,-,-,-,33100,49500,49500,60500,60500,60500,49500,49500,40500,33100,22200,22200
breckenridge colorado,0.44,110000,-,110000,1.85,-,-,-,90500,60500,60500,90500,110000,201000,201000,135000,110000,90500,110000,110000
subway application,0.39,74000,-,60500,0.35,-,-,-,90500,90500,74000,90500,74000,74000,49500,60500,60500,40500,40500,40500
things to do in las vegas,0.6,90500,-,74000,1.53,-,-,-,90500,90500,74000,90500,74000,90500,60500,60500,60500,60500,60500,74000
airfares,0.88,6120000,-,2740000,1.33,-,-,-,3350000,2740000,2740000,3350000,3350000,3350000,2740000,2740000,2740000,2740000,2740000,3350000
gatlinburg cabins,0.91,246000,-,246000,2.04,-,-,-,246000,201000,165000,246000,301000,368000,246000,246000,301000,301000,246000,301000
redwood national park,0.38,49500,-,40500,0.62,-,-,-,49500,49500,40500,49500,33100,40500,27100,33100,33100,33100,49500,60500
rental car coupons,0.91,450000,-,368000,1.5,-,-,-,450000,368000,301000,368000,368000,368000,368000,368000,368000,368000,450000,450000
boston hotels,0.76,450000,-,301000,2.95,-,-,-,368000,301000,301000,368000,301000,301000,246000,246000,301000,368000,368000,368000
wilderness at the smokies,0.2,33100,-,33100,0.38,-,-,-,60500,40500,33100,49500,40500,33100,27100,18100,22200,22200,27100,49500
cocoa beach,0.33,450000,-,368000,1.2,-,-,-,450000,368000,368000,450000,368000,368000,246000,246000,301000,246000,301000,368000
cheap international flights,0.97,165000,-,60500,1.57,-,-,-,60500,60500,49500,60500,60500,60500,49500,49500,49500,49500,49500,60500
lax airport,0.56,201000,-,135000,2.07,-,-,-,135000,135000,110000,135000,110000,135000,135000,110000,110000,110000,135000,135000
royal caribbean cruises,0.7,301000,-,135000,1.28,-,-,-,165000,135000,135000,165000,165000,246000,110000,110000,135000,110000,135000,165000
disneyland california,0.41,246000,-,135000,1.42,-,-,-,201000,165000,135000,165000,135000,165000,135000,110000,110000,110000,135000,165000
eureka springs,0.36,165000,-,165000,1.08,-,-,-,201000,165000,135000,165000,135000,135000,110000,110000,165000,165000,165000,201000
hotels in chicago,0.75,673000,-,550000,2.94,-,-,-,673000,550000,450000,550000,450000,450000,450000,450000,550000,550000,550000,673000
galapagos,0.46,1000000,-,301000,2.91,-,-,-,246000,368000,301000,368000,368000,368000,246000,301000,246000,246000,201000,201000
hotels in nyc,0.79,450000,-,368000,3.58,-,-,-,-,368000,368000,450000,368000,368000,368000,368000,368000,368000,368000,368000
finger lakes,0.17,301000,-,246000,0.91,-,-,-,301000,301000,246000,246000,201000,246000,165000,201000,246000,246000,301000,301000
galena il,0.36,90500,-,90500,0.97,-,-,-,110000,90500,74000,90500,74000,90500,74000,74000,110000,110000,110000,110000
carnival dream,0.19,74000,-,60500,0.47,-,-,-,60500,60500,60500,74000,74000,74000,33100,40500,40500,49500,49500,49500
grand teton national park,0.26,49500,-,40500,0.82,-,-,-,60500,49500,40500,33100,33100,40500,22200,22200,27100,33100,49500,60500
jfk flight status,0.11,33100,-,27100,0.33,-,-,-,22200,22200,22200,22200,27100,49500,74000,18100,18100,22200,22200,18100
limousine,0.61,5000000,-,2240000,2.76,-,-,-,1830000,2240000,2740000,3350000,2740000,2740000,2240000,2240000,2240000,2240000,2240000,1830000
disney hotels,0.84,673000,-,368000,2.42,-,-,-,368000,301000,301000,450000,450000,450000,301000,301000,301000,246000,301000,301000
pigeon forge cabin rentals,0.94,90500,-,90500,2.08,-,-,-,110000,74000,60500,90500,90500,110000,74000,74000,90500,90500,90500,110000
jackson hole wyoming,0.56,90500,-,90500,1.8,-,-,-,110000,90500,60500,74000,74000,110000,90500,74000,74000,74000,110000,135000
boston aquarium,0.62,49500,-,40500,1.17,-,-,-,49500,40500,49500,49500,49500,33100,27100,27100,33100,33100,49500,49500
caribbean vacations,0.86,165000,-,135000,2.74,-,-,-,135000,110000,110000,165000,201000,246000,135000,135000,110000,110000,135000,135000
princess cruise,0.4,823000,-,368000,0.98,-,-,-,368000,368000,368000,450000,450000,550000,301000,368000,368000,368000,368000,368000
gatlinburg hotels,0.88,90500,-,74000,2.15,-,-,-,90500,74000,60500,90500,74000,74000,74000,74000,90500,90500,90500,110000
greenbrier resort,0.36,33100,-,33100,0.24,-,-,-,22200,18100,18100,18100,22200,33100,27100,27100,33100,40500,49500,60500
cruises only,0.78,49500,-,40500,0.87,-,-,-,40500,40500,40500,49500,49500,60500,33100,33100,33100,33100,40500,40500
reno nevada,0.28,1000000,-,823000,1.87,-,-,-,823000,823000,823000,1000000,1000000,1000000,823000,823000,823000,823000,823000,823000
bahamas weather,0.23,110000,-,90500,0.54,-,-,-,60500,60500,60500,90500,90500,135000,135000,90500,90500,74000,74000,60500
aeroflot,0.33,673000,-,49500,0.55,-,-,-,49500,49500,49500,49500,49500,49500,49500,40500,49500,49500,49500,60500
hotels in new orleans,0.8,301000,-,301000,3.44,-,-,-,246000,201000,246000,368000,368000,368000,301000,246000,246000,246000,246000,246000
eurail,0.38,368000,-,74000,2.27,-,-,-,90500,110000,90500,90500,74000,74000,49500,49500,49500,49500,60500,74000
stowe vermont,0.31,135000,-,110000,0.86,-,-,-,74000,60500,49500,90500,165000,301000,135000,90500,90500,74000,74000,74000
port canaveral,0.57,165000,-,135000,1.61,-,-,-,165000,135000,135000,165000,165000,201000,110000,110000,135000,110000,110000,110000
roatan,0.33,368000,-,165000,1.02,-,-,-,135000,135000,135000,201000,201000,201000,135000,135000,135000,135000,135000,135000
andorra,0.15,1830000,-,74000,1.15,-,-,-,60500,74000,74000,90500,90500,90500,74000,74000,74000,74000,60500,49500
walt disney world tickets,0.84,135000,-,110000,1.31,-,-,-,110000,90500,90500,135000,110000,135000,90500,90500,90500,74000,74000,90500
branson missouri,0.59,550000,-,550000,1.14,-,-,-,673000,550000,450000,550000,450000,450000,368000,450000,450000,450000,550000,673000
travel websites,0.75,246000,-,135000,1.89,-,-,-,135000,135000,135000,165000,165000,201000,110000,110000,110000,110000,135000,135000
palms las vegas,0.3,74000,-,60500,0.49,-,-,-,60500,60500,60500,74000,60500,74000,49500,60500,60500,60500,60500,74000
cruises from baltimore,0.86,90500,-,90500,1.42,-,-,-,110000,90500,90500,110000,110000,135000,74000,74000,74000,74000,90500,90500
cheap air tickets,0.98,1500000,-,1000000,1.56,-,-,-,1000000,1000000,823000,1000000,1000000,1220000,1000000,1000000,1000000,1000000,1000000,1220000
pittsburgh airport,0.51,110000,-,90500,1.24,-,-,-,110000,90500,90500,90500,90500,110000,90500,90500,90500,90500,90500,90500
cheap airlines,0.98,7480000,-,2740000,1.42,-,-,-,3350000,2740000,2740000,3350000,3350000,3350000,2740000,2740000,2740000,2740000,2240000,2240000
yellowstone national park lodging,0.8,27100,-,27100,1.35,-,-,-,33100,22200,18100,14800,18100,33100,14800,14800,14800,22200,40500,60500
blizzard beach,0.24,49500,-,40500,0.42,-,-,-,74000,60500,49500,40500,22200,18100,12100,12100,18100,22200,49500,74000
carry on luggage,0.43,450000,-,246000,0.97,-,-,-,301000,246000,201000,246000,246000,246000,246000,246000,201000,201000,201000,201000
disney vacation packages,0.98,110000,-,90500,2,-,-,-,90500,74000,74000,110000,135000,165000,90500,90500,74000,60500,74000,90500
pigeon forge hotels,0.87,74000,-,74000,2.25,-,-,-,90500,60500,49500,74000,60500,49500,49500,49500,74000,74000,74000,110000
tower of london,0.21,450000,-,74000,0.92,-,-,-,60500,90500,90500,90500,74000,74000,60500,74000,74000,60500,49500,49500
south beach hotels,0.84,368000,-,301000,2.42,-,-,-,368000,301000,301000,368000,368000,301000,165000,165000,165000,165000,246000,368000
heavenly ski resort,0.16,27100,-,22200,0.31,-,-,-,4400,4400,9900,22200,33100,40500,60500,49500,18100,9900,8100,6600
usa 3000,0.24,60500,-,49500,0.39,-,-,-,49500,49500,49500,74000,74000,74000,49500,49500,49500,49500,49500,49500
trafalgar tours,0.74,90500,-,33100,3.7,-,-,-,27100,27100,27100,33100,40500,49500,22200,27100,27100,33100,33100,33100
celebrity cruise,0.62,550000,-,301000,1.08,-,-,-,246000,246000,246000,368000,301000,368000,246000,246000,301000,301000,246000,246000
stowe,0.11,823000,-,450000,0.72,-,-,-,450000,550000,550000,550000,550000,823000,550000,450000,368000,368000,301000,301000
